featureid	UNKNOWN	c__Methanobacteria|o__Methanobacteriales	c__Thermoplasmata|o__Methanomassiliicoccales	c__Actinobacteria|o__Actinomycetales	c__Actinobacteria|o__Bifidobacteriales	c__Actinobacteria|o__Corynebacteriales	c__Actinobacteria|o__Micrococcales	c__Actinobacteria|o__Propionibacteriales	c__Coriobacteriia|o__Coriobacteriales	c__Coriobacteriia|o__Eggerthellales	c__Bacteroidia|o__Bacteroidales	c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	c__Bacilli|o__Bacillales	c__Bacilli|o__Lactobacillales	c__Clostridia|o__Clostridiales	c__Erysipelotrichia|o__Erysipelotrichales	c__Firmicutes_unclassified|o__Firmicutes_unclassified	c__Negativicutes|o__Acidaminococcales	c__Negativicutes|o__Selenomonadales	c__Negativicutes|o__Veillonellales	c__Tissierellia|o__Tissierellales	c__Tissierellia|o__Tissierellia_unclassified	c__Fusobacteriia|o__Fusobacteriales	c__Lentisphaeria|o__Victivallales	c__Betaproteobacteria|o__Burkholderiales	c__Betaproteobacteria|o__Neisseriales	c__Deltaproteobacteria|o__Desulfovibrionales	c__Epsilonproteobacteria|o__Campylobacterales	c__Gammaproteobacteria|o__Enterobacterales	c__Gammaproteobacteria|o__Pasteurellales	c__Gammaproteobacteria|o__Pseudomonadales	c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	c__Synergistia|o__Synergistales	c__Verrucomicrobiae|o__Verrucomicrobiales	c__Saccharomycetes|o__Saccharomycetales	c__Eukaryota_unclassified|o__Eukaryota_unclassified
C20:4 LPC	-3.0785902589568273	-3.496332005525951	-2.6508890457297545	-3.278359015184853	-3.057155794204361	-0.5526094931673246	-1.8791861445699305	-1.9740486551769887	-2.7471302401762228	-2.5468648559308793	-3.020949275810697	-1.0824322297521018	-2.344700514684923	-3.271715050493256	-3.0969940317407745	-3.6457145841306593	-2.7400541536091403	-2.4737490492613556	-0.9177070260513817	-2.9005792136286677	-2.988024375057362	-4.277030400612283	-2.918908963925682	-1.4529459094998198	-3.032083272963521	-3.735843939680071	-3.3090781734113994	-0.06348016294783687	-3.0422655125373956	-3.0318426518819512	-0.8291926365641318	-2.357436792778917	-1.9346469845541903	-3.061336407075749	-0.3077580510957726	-1.512599428287129
C20:4 LPE	-3.534858025540023	-3.394544973433301	-3.6815510188112173	-3.56460062092601	-3.6884066598170993	0.16893430766010165	1.4065080438980417	0.01621017820744375	-4.106273750647896	-5.481210455499844	-4.315964769469209	-1.9335635192096534	-2.155201891862894	-3.112856824564129	-4.293454845389995	-4.098436345414631	-4.249540364395083	-2.6536813417339165	-3.0551241848234545	-3.755342779058956	-3.836485825692258	-2.992223840203039	-1.690817924656951	-1.0124923844403593	-3.960467282343626	-2.062649040256621	-2.6616386525353324	-1.5043364824203493	-3.4524905087387956	-2.934910820472676	-2.6518559613694492	-2.4406010057351653	-2.501221548881177	-4.330916443723688	-0.32536178417475037	-0.07103129476432443
C20:4 carnitine	1.8064114755938534	2.7045296868314157	1.1886042562160801	2.5231735004696905	2.1458519652246455	-2.2818353917025624	-2.20560375143791	-0.9559777700944954	2.341472378657762	2.2624883013981547	2.5703817490244774	0.19462590005348046	-0.43488092109725995	1.8144430180505502	2.587720029890922	2.642685148442083	2.448736929890538	0.328646134447224	0.6087402417355666	1.9774686326628488	1.9401763171817943	3.208797392917887	0.8826157754597017	-0.255715473564577	2.271955374420105	1.256428655358381	1.5503138382403758	-1.1759786859593317	1.8695998416493382	1.4974169484475466	0.6398326914045327	2.0016352250562575	0.6784110496633129	2.691455106013314	-0.9092366679248686	-1.8775424042733897
C20:5 CE	-1.405450731005963	-2.599544657626094	-0.5603978371532614	-2.222857125952031	-1.6561060252785735	-0.1604405065795257	-1.4482963130124795	-1.5733773672519777	-1.4910363467304824	-0.10122832125206838	-1.5398645417012593	-1.0418112220254376	-0.11556225579302248	-1.8202227908020259	-1.5838894107065882	-1.8538983458504754	-1.4714808286121281	-0.5321608609859698	-0.4548052751784343	-1.3933330919911202	-1.2872435133101487	-3.5616293315151712	-2.0894125461603945	-1.4015341801992462	-1.5600533287501834	-2.1785845418122967	-1.955776256627507	0.1464725888888151	-1.5598364503432562	-1.634485824408885	-0.8788472282956052	-2.66417523416409	-1.075343727022666	-1.671773352381842	-1.281228187030576	-0.412857604109384
C20:5 LPC	0.16723025468269825	0.01880791161742401	0.20721543213005233	0.06012592249442106	0.13789469345388183	-1.9462609178990142	-1.998398182736123	-1.547120526694641	0.14972088143941908	0.831152881910092	0.351293422989553	-1.2510714169504387	-0.3041425257107835	0.024946540285543328	0.37051690123463277	0.5100209249225243	0.19976725993372457	-0.19278691370040235	-0.8330596964419718	0.14856708411708297	0.23884522099753358	0.04648533080253925	-0.667843596612085	-1.4451882141084569	0.22657949120627663	-0.16160968043138668	-0.13829164210337197	-1.5955939316052299	0.08162845742263913	-0.11168145440864308	-1.1161151947424723	-0.8644885231416166	-0.652802333094485	0.33964435852695707	-2.206396489097614	-1.4514834179337992
C22:0 Ceramide (d18:1)	-0.8319816157681981	-1.0383336128035525	-0.5944095804711287	-0.8774672647803583	-0.7452679747785764	-0.6292804048498389	-1.764015110322887	-1.3387184495777305	-0.4271907044761325	0.039509235683793165	-0.516714130171273	-0.16758666191138993	-0.9591500367173107	-1.0596112050605004	-0.5682375632854078	-0.9559850270096115	-0.3738319257675864	-0.8343577389282171	0.2641752344220868	-0.6476628571293266	-0.687286212354207	-1.5725501527222936	-1.3001353694120508	-0.6800276283462405	-0.6499903159666216	-1.67421639407941	-1.2275067548715333	0.21485089038360694	-0.8246292043576537	-0.9911802404135654	0.21804540438486275	-0.6444864197664628	-0.502643368921267	-0.5265303858011301	-0.21086000722392295	-1.123062131372644
C22:0 LPE	-2.9255519045605953	-2.9559957509567845	-2.6907173536415216	-2.893391544397549	-2.886067687800841	4.243760459773359	3.5148494967662063	2.221084347302999	-2.7509383649338326	-4.2625177116855815	-3.4170696107754903	1.934005065994464	-1.0611918891802854	-2.7085460424814185	-3.5149323107456216	-4.216927268466638	-2.8726733750568787	-1.5069335250328368	0.9822176516883062	-2.790312229376599	-3.070287974759371	-3.5639362937112655	-0.7091114929821951	2.2195683083258553	-3.1142697585135055	-2.4867789883128455	-2.319275139965752	3.568314753193409	-2.7076785780223296	-2.204506868703649	1.7091369269122423	-0.015506772724045659	-0.10293590010540066	-3.434295971993863	4.853891638782845	2.398723038829746
C22:0 SM	-0.6847052645594629	-0.3109954262617798	-1.0000251004581147	-0.48561491632430576	-0.6843028938154083	-0.342781154296674	0.572807947120543	0.19793034566186507	-0.9126478014028678	-1.6664732018581736	-0.9023992691772713	-0.6877490895165339	-0.6896666493569437	-0.4307096282596694	-0.8712908247609834	-0.6478925133833586	-0.9589233265590471	-0.7283018731468349	-1.185340150152686	-0.791168710613817	-0.8248247198687229	0.17843104592579762	-0.01603162860562879	-0.2573998163466278	-0.7981196487780169	0.05790835432114827	-0.26216455904885017	-1.0179421395067187	-0.635963849260468	-0.4705492042036523	-0.9942784410829171	-0.23713961278992346	-0.6785701883366497	-0.8728556017748457	-0.30871341293450294	-0.1655030480358167
C22:1 MAG	-3.2799348843738403	-3.6999074482318424	-2.852611763580474	-3.5640776752627947	-3.3839636538288236	2.8023150444509315	2.165365757423053	0.9226926276646321	-3.339222294721582	-4.165666130436072	-3.847917612035607	0.4392443202209737	-1.2400714548228886	-3.1832626806849573	-3.922329511620163	-4.4307001584075225	-3.4484678911642863	-1.8092231332954203	-0.25122404270873766	-3.2421572106572145	-3.4060040003704057	-4.350128425504579	-1.6145696586352947	0.726254103968395	-3.565199287992731	-2.9051591254173874	-2.863412699238536	2.052521389925939	-3.172673430822504	-2.739114087674227	0.17173374891320692	-1.5588381635412183	-1.0498029588901565	-3.9107172377939614	2.6683729438064856	1.4410973069248627
C22:1 SM	-1.5629208167916127	-0.753775268517562	-2.1016897651756787	-1.0736373085299094	-1.4966461689914488	2.422959679905126	3.772898179007336	2.5254743867948877	-1.8259950766147655	-4.065456311445581	-2.14604805927698	0.8431048586706038	-0.8491891071253614	-0.9648478062289501	-2.136914924727606	-2.078273107402933	-1.9691071445201926	-1.063856612662983	-0.555058578435138	-1.6691097562044503	-1.8811226926023985	-0.10033098797011109	0.7761173343625563	1.7532703590444652	-1.809926042284098	0.00731266149928933	-0.46450487329423495	0.9281610368716214	-1.3442861817680458	-0.8012988695984999	0.20292104486296858	0.8703409983578745	-0.17213934031590794	-2.0816888803982225	2.9885809282025	1.8172858787828574
C22:4 CE	-1.6628532451429208	-1.5391672965768484	-1.631475609804565	-1.551091088606301	-1.6151763457094381	2.4752220129539064	2.2335390428604156	1.4557688241727267	-1.5685883231327744	-2.6529693433827743	-1.9539453988534683	1.1728426492268236	-0.6894023900820438	-1.4763894557216188	-2.005537270324844	-2.380518438403617	-1.6445846094853585	-0.9149027961620693	0.5178078008007255	-1.5916005042288641	-1.7717891233817231	-1.7677823818569043	-0.23955863332264205	1.4065350596507582	-1.7697609328259434	-1.27648408000652	-1.2230393951931777	1.9981261354237674	-1.5159037548854335	-1.2017190126221875	1.0017810117699357	0.21254927397135437	-0.02767496384455259	-1.9498046559044806	2.9487381816037357	1.4215903082357564
C22:5 CE	-1.7353061868754556	-1.8161437301839678	-1.6155596314788179	-1.7598201103466393	-1.7158823073207634	-0.02162741188070283	-0.4487455124565085	-0.6629191732010458	-1.6189096813066777	-1.8390102589765762	-1.7869996018036696	-0.4814239020830242	-1.3019953165390414	-1.7418172848552116	-1.821094133721804	-2.068612218048149	-1.634316254265711	-1.390399368045033	-0.5987210528007917	-1.6674783296314764	-1.7391804064211613	-2.0837501033853703	-1.3388483643910285	-0.5276174639821629	-1.7496740308311454	-1.8228988082692976	-1.6917302614015597	-0.0015705874258086158	-1.6883971158685376	-1.610736055423124	-0.4530934596066156	-1.063124258504115	-1.0161442142159995	-1.7971643457327648	0.17291792610756185	-0.5492595383016335
C22:6 CE	-0.7208598313570351	-1.0879306931186337	-0.3845443372297881	-0.9800528488747475	-0.8222857205014498	3.516527014803905	3.0905658139490053	2.187457053663736	-0.8119012870643538	-1.3096308283973803	-1.1519396544330769	1.7803422657978416	0.7931392123549377	-0.6661653805820142	-1.20128331953719	-1.5324615215560202	-0.8895929090002588	0.35610787214470285	1.3129593307044702	-0.71331513530497	-0.8136697429015993	-1.555666098990145	0.4075551047355277	1.999247837957513	-0.9497373483256739	-0.44257884265492775	-0.44296391836962634	2.9416407326310576	-0.6616474717028686	-0.35601385970349053	1.5705047654900108	0.3297381314054342	0.7949775267584103	-1.2054424694466104	3.2874429312260216	2.6168062713097138
C22:6 LPC	-2.927898304357702	-3.2779827442246523	-2.437529767353408	-3.0744295223918443	-2.8994420657294544	3.9852175371101803	2.547868748044704	1.5314309787764675	-2.5957260213602518	-3.4986746211261304	-3.2613857172132636	1.9085533105183208	-1.0259583240841361	-2.91291041116975	-3.3830665043711936	-4.254940448941061	-2.6805507244202946	-1.4571809744943511	1.3468194538356295	-2.7164664059385966	-2.968761191154663	-4.269424418727482	-1.2400581299502917	1.8660709673860023	-3.0434964749581157	-3.060727451270471	-2.6566866343046787	3.813948598984595	-2.7536981125689315	-2.3802579195228573	1.9121162273243721	-0.41330487407770344	-0.12092214957026548	-3.306137892600156	4.522138807752266	2.0164051882071226
C22:6 LPE	3.360324556643946	3.1237361416006557	3.25838567598994	3.043203856947768	3.1187302749420436	-0.8791584232195876	0.4523688827908572	0.6828227257697572	2.6977048267506194	3.6395212356835267	3.224266759484527	-0.37861376326652174	2.886063079510127	3.3328228291815716	3.3304946777350204	4.132333558309909	2.721694184220323	2.831630358528084	-0.07479620726714808	3.048545770992857	3.308308744089155	3.7813188155865087	2.2624107271874165	-0.06919087724629391	3.170040889281845	3.8111973709784	3.23150759690714	-1.3885451122404846	3.1465834221555444	2.996153007259263	-0.6569835586305413	0.7657871375089871	1.305632117716162	3.1876738864464986	-2.260330161688964	0.7925016229957479
C24:0 Ceramide (d18:1)	-0.2666418163480553	0.026253906094932056	-0.4876948479391574	-0.13712059867110193	-0.3106513813458298	2.3544341185822115	3.2603598413342687	2.3380687832396605	-0.5797737322314682	-1.785694001802212	-0.7516601233116782	1.0515251162703638	0.4902494269823383	0.07883500696801438	-0.7391535587596467	-0.6380134177352845	-0.6784459386913702	0.22699212801724222	0.19175297242266687	-0.3890401726993207	-0.4832657798598601	0.38821327683581286	1.152886529749622	1.6917214900481181	-0.513286548136155	0.7905013373226102	0.40522618771809427	1.2380433790451804	-0.17110781185620771	0.19376929914273422	0.571847112939363	0.8687224879384055	0.5388612682074025	-0.7393219020870998	2.3127445583802033	2.094129764752231
C24:0 SM	-1.229784747001299	-0.5881037279845822	-1.5337039107724602	-0.6573285657611536	-0.9179956181786244	-0.8099365563491364	-1.4176281720149952	-0.9658056525590861	-0.6089138462313373	-1.302310607286409	-0.7897329900498578	0.11250701349800751	-2.0987011545577654	-1.175196881448163	-0.8386038286191566	-1.248367286284858	-0.5723050443947939	-1.6849000971356762	0.07819009207449212	-0.9772605652283928	-1.1553250155976493	-0.6401089275629634	-0.9728767092749924	-0.23693472374577484	-0.9042798170478017	-1.6691139644224458	-1.2313895746310983	-0.04763397999389706	-1.068060137969956	-1.1518149251284369	0.4559262975540721	0.43392796929479904	-0.615935834924737	-0.704391518193096	0.692830018869136	-1.5477599047567672
C24:1 Ceramide (d18:1)	0.07941399969065932	-0.21974575367985238	0.26267993704995485	-0.12598881182179777	0.0200230689350398	-0.5614445711607002	-0.8566752813177767	-0.6826742641529016	0.062393519537958575	0.6250395580377832	0.13797621479387057	-0.43150746664292505	0.1281723088277329	-0.06536433220954696	0.13625905153502124	0.13277541158080552	0.08914759886564316	0.09635906188156351	-0.13404600071533623	0.07758589569684049	0.13354644705205887	-0.4035915534866974	-0.4128624776147971	-0.5932003744748611	0.07574773593782869	-0.22568392271849236	-0.1649038962709719	-0.33864911249067486	0.013449535266293555	-0.08709767426986659	-0.33629055278766606	-0.5925563303515256	-0.19451118602242756	0.10674977680952158	-0.8788993174501756	-0.4132145286404544
C24:1 SM	0.7775700570334911	0.378664870584259	0.849115489073939	0.350014138652083	0.49361305251933607	-0.8510326738109909	0.2351410652693846	-0.07504767870197582	0.08745290820388618	0.6509896489223186	0.39312557599949227	-1.3654697799653492	1.170849539746993	0.7998612444901081	0.4685457919283358	1.0603661829660451	0.062381282672759	0.8747608718974433	-1.3720939733283362	0.48004663824031946	0.6698783180083514	0.7714580756574034	0.41363259164105326	-0.9214926215615173	0.46652909610438087	1.4100278149259986	0.8419832413548871	-1.6968170799202484	0.6124521614997271	0.6540625030453873	-1.7649486079466892	-1.0595666812159905	-0.32016502245578393	0.33184974381371624	-2.280524987601559	0.24122238829414214
C3 carnitine	-1.3552806605572632	-1.6725818788081082	-1.1926398556986237	-1.648562710742461	-1.5272725775294893	-0.1038950223814904	0.24774406140596783	-0.3315384828801029	-1.7188179717290795	-1.7541029007517652	-1.7390036317145403	-1.153738715666361	-0.4868377916574427	-1.3016108793806014	-1.726065617984695	-1.6003605145542936	-1.7689131192176346	-0.8211607964928564	-1.4079569902291498	-1.4910942486670797	-1.4559120336967397	-1.6776375892422384	-0.9486588457652974	-0.8254076525989855	-1.6062829454744625	-0.8934244036157115	-1.1681985191214466	-0.7912790425542903	-1.3974600017387693	-1.2266714762875877	-1.4491918519656097	-1.651383748363341	-1.143787303234616	-1.78849989342086	-0.8379974629147856	-0.021474013835643152
C3-DC-CH3 carnitine	-0.4652461418426639	0.1448301219950574	-0.918837031978339	-0.0823727047220637	-0.38666182958425055	-0.026966346028899912	0.9250200819217347	0.603004221070248	-0.5826233995260162	-1.6403307610380535	-0.6114110833206519	-0.18373916034959503	-0.7077659032511501	-0.14975463833754343	-0.5851588665008125	-0.4109806372083016	-0.6285958312874789	-0.6451190052882527	-0.7773138455018361	-0.530653852385512	-0.6106457581086322	0.7217869371811214	0.3759313828665034	0.2408269933463114	-0.5146095646100095	0.3089742823287538	0.03540493044329729	-0.6355830880516536	-0.368313766214063	-0.19475239723325455	-0.4611294990500594	0.4557614832244703	-0.33310334365845296	-0.5537774413220486	0.3838056012419374	0.020128336734937552
C30:0 DAG	-0.0020983791550912567	-0.3562267678457154	0.3471502465863274	-0.15476705573740324	0.04338475739865699	0.8839655960659859	-0.36639376698849224	-0.09886577304277355	0.3616466567242447	0.8633358056346014	0.22470159726437822	1.003051391252868	0.20307102443627345	-0.24802922257095883	0.1652178677024014	-0.2712045333604438	0.40290206920463123	0.2235163429652971	1.401750806516119	0.1746655578863141	0.13386785857203254	-1.0150130333461154	-0.35338818310608167	0.514907598548284	0.12590528372532006	-0.8321800519105165	-0.38818460194462645	1.6331930735180484	-0.0009783930163176358	-0.1228993415241888	1.354822855363814	0.20407422960260946	0.5479477886545279	0.19630804928879875	1.1463976718147388	0.2701370316285695
C30:0 PC	-2.5227773723893896	-2.2371390162045657	-2.60424392858158	-2.256078962095796	-2.3747615892438994	-0.36971372317607665	-0.8074920031706694	-0.9733528970392118	-2.2097387674360323	-2.9535979946369464	-2.4693132587313658	-0.6048837654340132	-2.397659354502181	-2.431366465165053	-2.5167006876208995	-2.8829465791872293	-2.2277065847536113	-2.3384168369964584	-0.8961104991913299	-2.3780650234410032	-2.5351978638111015	-2.408941393046032	-1.7829957509055232	-0.667182765304976	-2.4360751237796734	-2.572865367291866	-2.3454137092960785	-0.2405010875408583	-2.3906627286507613	-2.286025076085928	-0.5253436817121873	-0.9801931597565801	-1.4820528634255108	-2.435851047323638	0.4604798705376666	-1.1930216763939387
C32:0 DAG	0.2634974907934371	0.11449795760685522	0.33359740773889346	0.1277837158554722	0.18662682394831065	0.6642560811749135	0.8127349091307372	0.5922297969497852	0.102852206223083	0.13015047328036822	0.11081184861293303	0.2555145668268348	0.60688371773518	0.2772310625051855	0.11745597578376252	0.17900806702657857	0.08568752768871568	0.4690342194391395	0.17257680384077634	0.2031951935173697	0.22222556413536276	0.1170002877024312	0.38407811417661186	0.3848225908933227	0.1555205573276668	0.44170778771031394	0.3222897313087403	0.3882712373749032	0.23910463048921793	0.29803067354314994	0.13525943131360418	0.06736903951741557	0.2991732647916072	0.08781397583999317	0.32917837754140333	0.7328617425350751
C32:0 PC	0.3139901419233484	0.3833246984524594	0.16007443211658234	0.2884013012645048	0.23449683191408943	-0.7089352684359905	0.07889140720803711	-0.041440693267834616	0.005783571871998294	-0.03818645684488242	0.16361858719659073	-0.7638247397384905	0.21997287688456924	0.4148389057909392	0.20806056424091476	0.5400834954912215	-0.008666486140682439	0.16987618278137973	-0.8970795712960854	0.17153207160173523	0.23383456359516774	0.7797988913172449	0.29566811056699005	-0.4766797777498517	0.19635449955661244	0.7797339514081687	0.46198444296261654	-1.1763774549678967	0.26972657808396727	0.3031403061076068	-0.9891077985985095	-0.2690125911427568	-0.27006210309409484	0.16227966436448304	-1.1355222829435223	-0.1445884101446245
C32:0 PE	-1.649031795639719	-1.725406087591808	-1.4262211276587857	-1.657424659875295	-1.6258565533341474	4.045303212524864	3.3937219600930955	2.381255415534924	-1.5058611775621373	-2.6300879993295228	-2.033054232190233	2.2044243088768307	-0.13496179093248584	-1.500100854273236	-2.1130950681246365	-2.686025445093816	-1.5992250896112294	-0.4991684902835889	1.4888652025720672	-1.5377787503930356	-1.7555067185329123	-2.2535677044629243	0.0566614591348682	2.4026115827823356	-1.800163478923353	-1.3544931426819926	-1.2037631939966005	3.545810149459136	-1.483632732634907	-1.0953491669219089	2.0428248346266926	0.595810963397674	0.5922615156198079	-2.052264616410949	4.491428243868295	2.5718293132902383
C32:1 DAG	-0.7716065227864011	-0.8700856308749083	-0.595339621678824	-0.7735129756463635	-0.7104472921438314	1.321988456399699	0.5373300390160618	0.40308540614574295	-0.5072477951877592	-0.70750622702238	-0.7390943965823806	0.9351532532968123	-0.3395526418714989	-0.8246415447765703	-0.7931937457508271	-1.1918676886200865	-0.5128486582504304	-0.3912411100543789	0.8875899360080729	-0.6362129101396907	-0.7383497543139348	-1.3063468986353617	-0.3878664617224117	0.7492372241823244	-0.7265519570672181	-1.0826363385380855	-0.8032268023144971	1.5750330805620134	-0.7042560903943005	-0.6514013960017122	1.0735821708694175	0.16439802712733287	0.18735710857909438	-0.7472124262104736	1.7340074257885636	0.5475777871482209
C32:1 PC	-2.2091085372953354	-1.2839058403669474	-2.9046496580540024	-1.6547861056865565	-2.1283809628984702	-0.88298206008966	0.7954177867277266	0.0413362442403884	-2.50741373462868	-4.324833641117876	-2.5877765010747265	-1.5332035954586036	-2.2914843167830763	-1.6588846197193865	-2.542309459000571	-2.2287899662621458	-2.6055667455524674	-2.3011821184983763	-2.629711550665429	-2.3555887622357363	-2.4822492217274967	-0.3444958336257291	-0.6139125644033929	-0.7147083077786849	-2.367494283628294	-0.7608616694091661	-1.2934278112807274	-2.1272311793005585	-2.0527660079277914	-1.6912883067923685	-2.091329207954878	-0.6767992410038708	-1.8383615401597837	-2.5055092216593247	-0.4035941494429801	-0.8328541469198506
C32:2 DAG	-0.853228570736162	-0.36380101783318786	-1.148156461180462	-0.48292384280322453	-0.7057269716397185	-0.2523904934886939	-0.09526660385952601	-0.11571576821476337	-0.6726103968602684	-1.4288701032432218	-0.773558774303506	-0.06989037515586394	-1.2027278282755343	-0.6916468931487536	-0.7837844482392209	-0.8847266132183629	-0.6829092095002987	-1.0428826298283678	-0.3693450664018131	-0.7846990658080206	-0.8941540435803836	-0.15910356838345097	-0.32194290020823635	-0.005731172395882167	-0.7644156707678631	-0.6675996965174615	-0.6197900236910447	-0.26007508101572807	-0.7457136773943609	-0.6846880627178242	-0.07199241091253916	0.24686292728680503	-0.4718583620192762	-0.7191219010838303	0.48832169608992804	-0.5671890753894234
C34:0 DAG	-0.04192954379411784	0.23035764656924496	-0.17555662463095256	0.2040789253833979	0.09564538278707047	-0.014856248998706412	-0.30085958529761436	-0.06014665236201	0.23607462904863352	-0.020412648438544068	0.17293101528526855	0.45476043333866945	-0.4691208849125057	-0.030429824240332692	0.15187297930734875	-0.026130140631239307	0.25787084673810035	-0.27483498712790855	0.4745802408962677	0.07097660022234242	-0.0041703947789737406	0.20724083265961424	0.004975978155764338	0.27914725900127846	0.10679917246315629	-0.27090278852265737	-0.07126941861263081	0.3588311985633065	0.02351754559669894	-0.032242064425690664	0.6208781498834093	0.625574531423225	0.1714152392645707	0.20939440868881998	0.6412265035078067	-0.31128811849763405
C34:0 PC	-1.3025699168292362	-1.6731992921627956	-1.071068835328238	-1.554121170759744	-1.372375371862833	-2.110595708023173	-2.502563867462777	-2.2714008064009557	-1.3106601647086351	-0.6012018695122512	-1.219778150055608	-1.927228629976728	-1.2546327798878028	-1.4872950077577514	-1.2229054160819903	-1.2348830329324727	-1.2764002498220897	-1.2874039368516472	-1.5461671184212515	-1.2996119617408861	-1.2301606601128454	-1.9127998475333343	-1.9279696985559096	-2.1417185351448165	-1.2990052158170533	-1.7030089274163749	-1.6148212274381555	-1.8087561921090982	-1.3836448881062107	-1.5127125197315525	-1.7974608444279616	-2.1306320522491085	-1.6388421113508935	-1.2577399421243143	-2.488112256671094	-1.9365552537769888
C34:0 PE	-1.4867430179122336	-1.2772413701897785	-1.6288704959676439	-1.4454199440115105	-1.5984721783836966	3.4194477785466897	4.472823120620966	2.9244652100489086	-1.9591828037533952	-3.6555761477764532	-2.298324745518448	1.048937413857673	0.09559352852708303	-1.023174860072852	-2.2969034927978176	-2.259592666227637	-2.1186518780577988	-0.427696710666142	-0.23022150703025013	-1.6569817287879256	-1.8021493924999992	-0.9793704203470956	0.7442514702889733	1.9772342113644907	-1.9043796991442266	0.007723886852913697	-0.5143247293672832	1.7232846596466374	-1.350710806043073	-0.7601081524021636	0.33341429182938165	0.2642750522583548	0.07136187081431378	-2.305922554370974	3.1931154105144075	2.7994433974672086
C34:1 DAG	1.8635673370810788	2.216387886434908	1.671566174767496	2.216128620315756	2.096029944850926	-0.4893966401201365	-1.1160369657735294	-0.13490420145234583	2.390462222422848	2.699604011697514	2.484570845165657	1.2100721503261818	0.514125386654332	1.7187199933391182	2.46627496972838	2.2870158906080365	2.4852479761458994	1.016175201685078	1.7362393114341153	2.0623610243918002	2.0303753914532314	2.1812090764705476	0.9906506702981046	0.6431394469380545	2.231943812368452	1.0342960010898197	1.4588713445277222	0.6472318812805401	1.89265721982347	1.571392676206731	1.6939865262261757	1.9603032538932743	1.3472653692322025	2.5438750035120767	0.4729602990290248	-0.500309694600703
C34:1 PC	1.2365044164636452	1.184519302249841	1.0652531710269817	1.0497114360613398	1.0298229374007433	-0.6880172979703187	0.7380501574424647	0.4662307175760694	0.5850326470023273	0.7348208539930523	0.8978045073205696	-0.9483477992053506	1.259760639946124	1.3768632327000592	0.9836418785600314	1.635788263512322	0.5552856935103883	1.0868033635609966	-1.1250988378808504	0.9422875905021728	1.0956087805544512	1.8420011106654648	1.081970776054415	-0.4108496997094031	0.9736117008583349	2.0763982413682203	1.4567146891457732	-1.6057906826702755	1.1192889452596728	1.1815007030364275	-1.3869546747009982	-0.19321247590672286	0.07699248739355213	0.8748198425669411	-1.7658563410987318	0.4463471831583251
C34:1 PC plasmalogen	-0.03347616991293245	-1.2070764302034513	0.8074303844002122	-0.7844855368695405	-0.20227848028508277	-0.6598445216067027	-2.3735908176239016	-1.8565223448359045	0.12623044603059475	2.0501237947266295	0.1921726444516969	-0.5141686644318271	0.5227662847386161	-0.6073841528127266	0.14380919575448178	-0.17540323976418382	0.21064972161047435	0.3608096323901915	0.5402512190164427	0.06896890874553074	0.20781825241089313	-2.257400754469615	-1.5235602755264668	-1.2535554692276232	0.007500403732641381	-1.39936527194441	-0.940285014963326	0.3630634074018192	-0.2189705909771198	-0.5270847604546196	-0.048321875930443126	-1.7534580561588953	-0.24743343555177377	0.07538508314287173	-1.5067479582448784	-0.7427602709320648
C34:2 DAG	1.8232284581376859	0.6886496509000946	2.718352914525922	1.2456420495166038	1.8714563675804194	-1.7652520641279748	-4.751661634224352	-2.9249845549295133	2.651331510272166	5.565080911391312	2.8408016414930497	0.41166095840539585	0.9864695949556013	0.8964632221885216	2.7568140309624094	2.1365315423802995	2.869849497728966	1.3590082857618082	2.4209000786495016	2.1895187738728397	2.3434142783041074	-0.7448170214481995	-1.1675026595487323	-1.2243204723182852	2.3154884426631446	-0.9453901941939891	0.15896993881563404	0.9130915397185538	1.6124511779313004	0.8368125384698475	1.5934943541694493	-0.3498840151162852	0.9331466096503997	2.7578793401333384	-1.768759177836229	-1.8795677979464605
C34:2 PC	0.058536233721795394	0.06220891397273398	0.055960831236567365	0.03130650520639433	0.01404640789692535	1.6843790014606728	1.922629741009184	1.4385495319999742	-0.0844941577036864	-0.5495850650881282	-0.1938675569295627	0.9045704185784227	0.6150682421593747	0.17966967649910526	-0.19745180496602924	-0.21362870636093323	-0.13115609497349667	0.4331922301172906	0.5374781686481523	0.010845211844030533	-0.034631958347765224	0.09880776110244893	0.7225628807711983	1.166630442906855	-0.07918658947564072	0.47109216359059003	0.3277106764264488	1.184672543463197	0.09463654899330232	0.2711431084859628	0.6955784083309864	0.5668986094700117	0.5795586017407182	-0.20353357645938996	1.576079699808282	1.458525025736295
