featureid	UNKNOWN	f__Methanobacteriaceae|g__Methanobrevibacter	f__Methanomassiliicoccaceae|g__Methanomassiliicoccus	f__Actinomycetaceae|g__Actinomyces	f__Bifidobacteriaceae|g__Aeriscardovia	f__Bifidobacteriaceae|g__Alloscardovia	f__Bifidobacteriaceae|g__Bifidobacterium	f__Micrococcaceae|g__Rothia	f__Propionibacteriaceae|g__Cutibacterium	f__Atopobiaceae|g__Atopobium	f__Atopobiaceae|g__Olsenella	f__Coriobacteriaceae|g__Collinsella	f__Coriobacteriaceae|g__Enorma	f__Eggerthellaceae|g__Adlercreutzia	f__Eggerthellaceae|g__Asaccharobacter	f__Eggerthellaceae|g__Eggerthella	f__Eggerthellaceae|g__Enterorhabdus	f__Eggerthellaceae|g__Gordonibacter	f__Eggerthellaceae|g__Slackia	f__Bacteroidaceae|g__Bacteroides	f__Barnesiellaceae|g__Barnesiella	f__Barnesiellaceae|g__Coprobacter	f__Dysgonamonadaceae|g__Dysgonomonas	f__Odoribacteraceae|g__Butyricimonas	f__Odoribacteraceae|g__Odoribacter	f__Porphyromonadaceae|g__Porphyromonas	f__Porphyromonadaceae|g__Sanguibacteroides	f__Prevotellaceae|g__Alloprevotella	f__Prevotellaceae|g__Paraprevotella	f__Prevotellaceae|g__Prevotella	f__Rikenellaceae|g__Alistipes	f__Rikenellaceae|g__Rikenella	f__Tannerellaceae|g__Parabacteroides	f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified	f__Bacillales_unclassified|g__Gemella	f__Staphylococcaceae|g__Staphylococcus	f__Carnobacteriaceae|g__Granulicatella	f__Enterococcaceae|g__Enterococcus	f__Lactobacillaceae|g__Lactobacillus	f__Lactobacillaceae|g__Pediococcus	f__Leuconostocaceae|g__Leuconostoc	f__Leuconostocaceae|g__Weissella	f__Streptococcaceae|g__Lactococcus	f__Streptococcaceae|g__Streptococcus	f__Christensenellaceae|g__Christensenella	f__Clostridiaceae|g__Butyricicoccus	f__Clostridiaceae|g__Clostridium	f__Clostridiaceae|g__Hungatella	f__Clostridiales_unclassified|g__Clostridiales_unclassified	f__Clostridiales_unclassified|g__Intestinimonas	f__Clostridiales_unclassified|g__Lawsonibacter	f__Clostridiales_unclassified|g__Monoglobus	f__Eubacteriaceae|g__Anaerofustis	f__Eubacteriaceae|g__Eubacterium	f__Lachnospiraceae|g__Anaerostipes	f__Lachnospiraceae|g__Anaerotignum	f__Lachnospiraceae|g__Blautia	f__Lachnospiraceae|g__Butyrivibrio	f__Lachnospiraceae|g__Coprococcus	f__Lachnospiraceae|g__Dorea	f__Lachnospiraceae|g__Eisenbergiella	f__Lachnospiraceae|g__Fusicatenibacter	f__Lachnospiraceae|g__Lachnoclostridium	f__Lachnospiraceae|g__Lachnospira	f__Lachnospiraceae|g__Lachnospiraceae_unclassified	f__Lachnospiraceae|g__Murimonas	f__Lachnospiraceae|g__Roseburia	f__Lachnospiraceae|g__Sellimonas	f__Lachnospiraceae|g__Tyzzerella	f__Oscillospiraceae|g__Oscillibacter	f__Peptococcaceae|g__Peptococcus	f__Peptostreptococcaceae|g__Clostridioides	f__Peptostreptococcaceae|g__Intestinibacter	f__Peptostreptococcaceae|g__Peptostreptococcus	f__Peptostreptococcaceae|g__Romboutsia	f__Peptostreptococcaceae|g__Terrisporobacter	f__Ruminococcaceae|g__Agathobaculum	f__Ruminococcaceae|g__Anaerofilum	f__Ruminococcaceae|g__Anaeromassilibacillus	f__Ruminococcaceae|g__Anaerotruncus	f__Ruminococcaceae|g__Faecalibacterium	f__Ruminococcaceae|g__Flavonifractor	f__Ruminococcaceae|g__Gemmiger	f__Ruminococcaceae|g__Harryflintia	f__Ruminococcaceae|g__Pseudoflavonifractor	f__Ruminococcaceae|g__Ruminococcaceae_unclassified	f__Ruminococcaceae|g__Ruminococcus	f__Ruminococcaceae|g__Ruthenibacterium	f__Erysipelotrichaceae|g__Absiella	f__Erysipelotrichaceae|g__Candidatus_Stoquefichus	f__Erysipelotrichaceae|g__Catenibacterium	f__Erysipelotrichaceae|g__Coprobacillus	f__Erysipelotrichaceae|g__Dielma	f__Erysipelotrichaceae|g__Erysipelatoclostridium	f__Erysipelotrichaceae|g__Erysipelothrix	f__Erysipelotrichaceae|g__Faecalitalea	f__Erysipelotrichaceae|g__Holdemanella	f__Erysipelotrichaceae|g__Holdemania	f__Erysipelotrichaceae|g__Massiliomicrobiota	f__Erysipelotrichaceae|g__Solobacterium	f__Erysipelotrichaceae|g__Turicibacter	f__Firmicutes_unclassified|g__Firmicutes_unclassified	f__Acidaminococcaceae|g__Acidaminococcus	f__Acidaminococcaceae|g__Phascolarctobacterium	f__Selenomonadaceae|g__Megamonas	f__Selenomonadaceae|g__Mitsuokella	f__Veillonellaceae|g__Allisonella	f__Veillonellaceae|g__Dialister	f__Veillonellaceae|g__Megasphaera	f__Veillonellaceae|g__Veillonella	f__Peptoniphilaceae|g__Anaerococcus	f__Peptoniphilaceae|g__Finegoldia	f__Peptoniphilaceae|g__Parvimonas	f__Peptoniphilaceae|g__Peptoniphilus	f__Tissierellia_unclassified|g__Tissierellia_unclassified	f__Fusobacteriaceae|g__Fusobacterium	f__Victivallaceae|g__Victivallis	f__Oxalobacteraceae|g__Oxalobacter	f__Sutterellaceae|g__Parasutterella	f__Sutterellaceae|g__Sutterella	f__Sutterellaceae|g__Turicimonas	f__Neisseriaceae|g__Eikenella	f__Neisseriaceae|g__Neisseria	f__Desulfovibrionaceae|g__Bilophila	f__Desulfovibrionaceae|g__Desulfovibrio	f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified	f__Campylobacteraceae|g__Campylobacter	f__Enterobacteriaceae|g__Citrobacter	f__Enterobacteriaceae|g__Enterobacter	f__Enterobacteriaceae|g__Escherichia	f__Enterobacteriaceae|g__Klebsiella	f__Enterobacteriaceae|g__Kluyvera	f__Enterobacteriaceae|g__Raoultella	f__Hafniaceae|g__Hafnia	f__Morganellaceae|g__Morganella	f__Morganellaceae|g__Proteus	f__Pasteurellaceae|g__Aggregatibacter	f__Pasteurellaceae|g__Haemophilus	f__Pseudomonadaceae|g__Pseudomonas	f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	f__Synergistaceae|g__Cloacibacillus	f__Akkermansiaceae|g__Akkermansia	f__Saccharomycetaceae|g__Saccharomyces	f__Eukaryota_unclassified|g__Blastocystis
1-3-7-trimethylurate	3.4650995886667126	2.465701596773381	1.8326240168831553	3.024089617483045	1.7908093840696107	1.605491532110395	1.892555486209007	3.2056680715453547	3.0687017932417016	3.122598628438131	1.3006131431034598	2.5890644898310873	3.7735269728682215	0.977113221455534	2.7194983384402858	1.7535591431498525	2.605716985362614	0.6601330494346799	0.5716214673213976	-0.32247396445095766	4.333022925660959	4.465269138173982	2.180372370741894	3.1528848183799623	1.0516493596469019	3.131882578907723	2.0563808080567783	2.4837894857568865	1.7238280199276654	0.23467305167754532	2.2344593174698604	3.0325799590788183	1.5716132303691273	1.8817044554644526	-1.9749158121298178	1.9475348835409376	0.39094555933156777	1.3218792545860927	3.4033493066946368	1.8397988803946357	2.418466810910118	1.9448530546964975	3.112699094506167	1.0914126997951223	1.579609040205838	1.429840765282644	1.4521488787518677	1.4337361173243615	3.8914899448851203	3.1888207704487574	2.525818348896585	0.36736400156394555	2.9165511903347507	1.6762367884362896	1.6908978108660813	0.4309548073209875	1.822568559823307	2.2747957204055003	1.535475842653559	2.9439804246837022	-0.050367695193675004	1.1559265615626657	1.4906293587904151	2.419827409352642	0.8057209543597871	2.231293780635789	1.84224853669691	4.285921028497263	1.6667007978093051	2.3526612460817593	1.9679289765989274	1.8685143519043708	2.550303798671492	2.765378777233852	2.6030289593085953	3.8345236309358457	1.999788462006333	-1.7551067416974087	1.665272120201835	2.3017258721275797	1.038869898718654	1.8617702574215529	3.224950527097362	3.3110097575512087	5.231390053874611	3.593712956167085	2.1049665236366084	1.7795195437173914	3.4015124426369763	-0.09457697438191705	1.3046326509583404	3.0552768287830174	1.9218625431629923	-1.054299154495684	4.301740260318545	2.8606418168566363	4.254307842873611	0.9965501447947379	1.9639276741366314	1.2289527870235302	1.0939160193834574	1.8709342948735603	0.7638396548223674	0.08728274622714777	3.117603108284743	1.3620711436120232	-0.11041735063089589	2.4071454149509734	1.1583977600902764	1.4188916152074489	3.209556407023751	1.5599677037889788	1.0809194236787074	2.476129190921672	1.728416450604231	2.3880025895660584	-0.008129498657479682	1.9464644600622183	3.39161108495505	4.3142733063241465	1.3266396439263872	-0.7569961401059745	3.300060324772994	3.1132725211775165	1.228705887252561	1.850298612825824	3.075200606045878	2.592517455153517	4.308188466948545	2.300293780637616	0.7050633625099001	-1.588463397867726	3.227962478157389	2.705640260475648	0.4049923069983486	1.3073559425740207	2.2921137907426132	2.1642965265774796	2.488825840331331	0.5253160983770423	1.8518408362031253	2.0102191951745616	5.910766242710288	0.34177192987009314
1-methylguanine	-1.0770142993958607	0.03179242126684567	-0.34353158433095166	-0.912865779138782	-0.008029622587777396	0.04833720117739082	-0.7990353865849382	-0.4707454592442515	-1.4430130990641628	-0.856679857021724	-0.469613739162803	-1.1016869796984157	-0.2694249151474346	0.46657639958198516	-0.7308246393933113	-0.5743120966738613	0.018820453564636352	0.5537988827380603	0.5074722141626457	-1.3448251450581852	-1.697579093511738	-2.1104962312870956	-0.12937763980841988	-0.4355174680505476	-0.8922345312492883	-1.5681046708127915	0.36245622541937417	-1.5521804189514552	-0.5299678615307148	-1.478430342000196	-1.4132252065931885	0.038511709171205055	-1.3419438261547543	0.9401116952297011	1.8572349780597244	-0.500059153022997	0.17884253053669114	-0.21149185402638082	-1.177031275501505	-0.7260413571808113	-0.17269406132237997	-0.5538880735211051	-0.8799889796889517	-0.3648785984506526	0.3924358324007462	0.06929749410588837	-0.21995860571917736	-0.09448614383177656	-0.7079312251943994	-0.2917538124064172	0.14013210415522126	0.2723329565179923	-0.6081597798407508	-1.4019028116424102	-1.195696566047195	0.43924205095015695	-0.11775274522542678	-0.7685776489304774	-0.4337346181654935	-0.7848177202254467	0.54086362401404	-0.9082568067627452	-1.2760802232308361	-1.0786597267733904	-1.319122019646565	0.9561349180599725	-1.4178470082335515	-0.5507889785949072	0.43229353460397113	-0.7395218757096758	-0.8653508095256639	-0.1681031323415576	0.3464458381945148	0.6677383453382473	-0.14817107643381267	-1.8764641210205966	0.0880146448281598	0.9357565498166684	-0.08583620604372921	0.16696298126243958	-1.4016878818780019	-1.249392832094419	-0.8838342944116429	-0.9755529059731964	-1.3317423924173983	-1.0901038534386274	-1.39897507487979	-0.6316975155511477	-1.323264586722006	0.5462334649989419	-0.9766497401194618	-0.6220714470176869	-1.1953691878234376	1.2683729103490882	-0.17840866572787295	-0.8828339220613182	-1.8858215355013757	0.40271712602606036	-0.5114444250743513	0.346398861064104	-1.0496140263094091	-0.5722277175573787	-0.33674694994369014	0.05756680522423269	0.14865765778641649	0.7780089138412827	0.3170658953146068	-1.127555045449005	-0.6914957471994714	-1.1840244838538476	-0.731074130198035	-1.0108459243127592	0.7869246425695411	0.0707357099845436	-0.16777957070347638	0.02296771562983757	1.241946866833564	-0.47384158201513227	-1.1840802487043462	-1.1576538317827492	0.09805318164025612	1.3959495159524073	-0.4596434432439076	-1.1624517403890104	-0.6561307904878166	0.4635887018892839	-0.9666276714521729	-0.31346876407700863	-1.4130132282306018	-1.3247440828731962	-0.8677688927234082	2.261074441338658	-0.9459688796432424	0.06522911512819318	0.9553704688977493	-0.16211926459953863	-0.09630159055316767	-1.3495053338892058	-0.23644518751026578	0.5418079058056043	-0.9743521983204302	-1.4306151387241166	-1.0287012577752233	0.9280614588885638
1-methylguanosine	-2.423151480625909	-0.8581536875843279	-1.4412241667235697	-2.396258745615162	-0.9201532102549641	-0.9794999453409496	-2.1277307362248283	-1.4853628035650308	-3.004650685061164	-2.0600222193056075	-1.4165672183333984	-2.277348294455	-1.020140950188051	0.0621181828882289	-1.703589692684019	-1.64898533199881	-1.0163895151160727	-0.8179886642297488	-0.0975977734910336	-2.7096799889787855	-3.2988328513677594	-3.9468724689140604	-1.31706442075903	-1.549700258565741	-2.1409107426503198	-2.9491613620292276	-0.33494350468946044	-2.5593497120973976	-1.1191053431596996	-2.907205895968788	-2.7889557470761543	-0.5256587296958468	-2.65266034901288	0.0986673987345712	1.8443170415340568	-1.5491276169987473	-0.4597447717763877	-1.2126152963285834	-2.3592383015047917	-1.9727124918916379	-1.0896748960705658	-1.619905753040254	-2.2290301150684724	-1.4837976947243563	-0.5325839013786651	-1.2479909138758645	-1.2384778684792892	-0.5272942782739172	-1.615386344843638	-1.4308392984737845	-0.6690055589196189	-0.35964015129144056	-1.4938214550368265	-2.8249607739830065	-2.2912746505615145	-0.4895783299820941	-0.9408311815907127	-1.9262034724093744	-1.7450933757979483	-1.7862833921426846	-0.11995034217390843	-2.2158060470448877	-2.4978148935029614	-2.3445276757583677	-2.8064651880785063	0.047726002293871694	-2.8289477700474395	-1.581943876838599	-0.34688784633006287	-1.7757868241746855	-1.8469535380305635	-1.243757012341784	-0.5242350490333303	-0.10761201378440477	-0.9063697930467565	-3.2767514323565328	-0.8490934313767939	0.43281718311864226	-0.7877594600853977	-0.8090713370472682	-2.8019758207909407	-2.435629582439764	-1.9592448388852164	-2.1479745660984646	-2.6985445792622063	-2.3038000892050157	-2.7698332708885727	-1.539971717721331	-2.4704895902752515	-0.5404682726576319	-1.7420016024548195	-1.5783248467490703	-2.362284256829644	0.6857340887263368	-1.0041976243598834	-2.0607446046252478	-3.389627288071982	-0.4453575251881806	-1.5043776599170147	-0.6785121122861997	-2.311933760456852	-1.6072911257655687	-1.3591472053615612	-0.8550027195979366	-0.6918727235350444	-0.149267740335415	-0.9966969837319359	-2.3599434447716106	-1.8826337802172683	-2.2697491559992082	-2.2036629855590384	-2.153078996960465	-0.2638686407990112	-1.055786541970686	-1.3488631651580625	-1.0482399151000052	0.6567402117133788	-1.4749174856565617	-2.454548752668901	-2.633825628792735	-0.9509832277213597	0.49021082282713146	-1.315384132493135	-2.6007775110019127	-1.529788010046408	-0.7141068936215167	-2.034733307624464	-1.087880024121024	-2.5492567358860736	-2.6891946287987034	-1.9813432963000468	1.6888357981533428	-2.1518470447909888	-0.8154933762128183	0.23800528785491265	-1.170487441338856	-0.8423040822519896	-2.742576953626128	-1.267175192715519	-0.11705940822078575	-1.7289010855252143	-2.877563391543353	-1.9191859524607704	0.33339041801027997
1-methylhistamine	-1.7428845775451172	-0.8309892721692309	-1.0003053681732776	-1.2347367423553886	-0.7957642517793073	-0.44621057011562515	-1.293844211687654	-0.9786952960315523	-1.577445027813666	-1.5020689634936444	-1.328638131453099	-2.148314856793051	-1.681128296079589	-1.374956292673124	-1.830092245643161	-1.2728659835266334	-0.17054641478757127	0.6976266194168405	-0.23714169674391672	-2.186200328427284	-2.2580898020497777	-2.4954436976274206	-0.3146091340519477	-1.113005074586236	-1.598801072024628	-2.565621736887207	-0.4581119810179799	-2.8821399848813063	-2.462845019897053	-2.2667883059543654	-2.2557757131867175	-1.3859234729536052	-2.290271289074834	0.8725840968262248	0.4733871374915415	-1.1753526759067243	-1.2143397853884912	-0.9008416274367166	-2.4240368481334893	-1.172844820806606	-1.0700437565049832	-0.9646855212490066	-1.6158531211261207	-0.9603043127675326	-0.10571274275704945	0.4090128417121077	-1.0899016796198595	-2.092674477969009	-2.3153740735580213	-0.5612103162706741	-0.9143900163564713	-0.9019021627529861	-2.1427613427824355	-2.131060051519265	-2.4978193701715714	0.41368342271447106	-0.9304977939050503	-1.5563920413696901	-0.6760452104386039	-1.9106317963210975	-0.33182631054741696	-1.5096794810671454	-2.3426628916201215	-1.7935739705672464	-1.8565810503989417	0.9311804984908258	-2.2067994635462087	-1.6279758012674357	-0.5812453969987319	-1.9556739184858274	-2.3115051874504724	-0.6534394281442486	-0.5355298252929552	0.10587183090813168	-1.2450598491198557	-2.77245393910363	-0.4308562232176112	0.26543368614265916	-1.3294118550300125	-0.6809002630700971	-2.197870996892097	-2.3668725639146557	-1.8589713317202419	-1.9679605884729012	-2.252592003183162	-2.040682637731404	-2.246485368705191	-1.7236010984810266	-2.4500607054175365	0.8707366470780599	-2.6562726323910075	-1.7502719015774675	-2.2547064386395754	0.44283428890247856	-1.6030713506090501	-1.9163072324656611	-2.9044483413119524	-0.1710112771762563	-1.2714035759150408	0.09452742521993662	-1.6134446722615075	-1.6845514335857956	-1.2975805564559217	-0.6095112942336591	-0.58491448132368	0.5530030522486371	0.4399250553123162	-2.1763779130411804	-1.4153617308904365	-2.4501154204313247	-0.7915935181872875	-1.866306663457659	0.8483575636558949	-0.49900811142560597	-0.32411320225057016	-0.4499484460699552	0.6399584821957539	-1.3253317490236816	-2.13804052618381	-1.5403354645113083	-0.23423731306863682	1.6037310880046163	-1.675241041661741	-1.5345315512853164	-2.0880756713093245	0.7308964190733904	-1.8717413752445617	-1.4437384186539028	-2.6035155683574	-2.1850452325512046	-2.0265492421726314	1.9610647850485219	-1.7310300083082009	-0.7597469089851288	0.2562143513902591	-1.163728113784756	-1.1633931009643268	-2.207518413987949	-0.6438675819190953	-0.5073202027651055	-2.6404834945293185	-2.1233786622214077	-2.7948185926511115	0.1497025183947202
1-methylnicotinamide	-2.460558727313001	-2.2384069738544072	-2.4209655719959313	-3.120517840298498	-2.169469895032235	-2.5477483415963325	-2.6554540813272958	-1.3933240956892368	-2.188884470308614	-1.9895910494733258	-1.5225135089204394	-1.9381125414073646	-1.6102559617073067	-1.6577994543771961	-1.5267726447750838	-1.8524882574334618	-2.0456502204500833	-4.762586932312694	-1.243998276967773	-2.272047554899147	-2.5931885357627174	-2.9226077328604774	-2.6869220634660977	-2.3709964055242763	-2.287833729285019	-2.172012927941258	-1.6513402286965735	-0.37203377552706707	-0.8632267105747222	-2.310739203919263	-2.2121327883362865	-1.0995958742248373	-2.118698398240131	-2.5740331534889034	-1.376843632183892	-1.8116473711238485	-1.8028909655049523	-2.139687775803562	-2.147184920580784	-2.2136641753537667	-2.031005311652259	-1.3784268613930422	-3.0078008943847743	-2.4069131180143195	-2.6329659605304307	-3.078359552463813	-2.523559723822294	-0.9016950150500058	-1.987665608719996	-2.1762932369620454	-2.2662992704868334	-1.6064536428804814	-1.9385555655631848	-2.3497274611773307	-1.6385239621916903	-1.988240699106384	-1.413685899317833	-2.111964872698508	-2.911970562040059	-1.637863581250616	-1.8704417329345218	-2.457515607810307	-1.8855198439740086	-2.0222545391940816	-2.618293735484993	-2.965138140022339	-2.3375360911866396	-2.2515721291666253	-2.6257714463331574	-2.0963968265004094	-1.8519778407563792	-2.377693121211954	-2.815586058515348	-2.379497600088684	-1.4009307665790862	-1.4797596092468508	-2.0992762069143067	-1.373615423735172	-1.4081722591611436	-3.044990729456256	-2.3104970665527924	-1.8016578334345232	-1.654433422630798	-2.101982973151304	-2.4717274043299593	-2.05428219741826	-2.218797762777705	-1.311836705491458	-1.4218091043947165	-2.6471781086689687	-0.6199231361920203	-1.7015902175404998	-1.7006767953984485	-2.837816924327945	-2.3023007308429095	-2.3970786054128426	-2.3149403764997887	-2.286389227281619	-1.5688169774473049	-2.768489567459632	-1.8104398227336198	-2.273727009840126	-2.442863154800707	-2.1073760326915316	-1.9691827805144166	-3.024002820034309	-3.922515905568189	-2.2446745581694585	-2.3781903883048163	-1.5413336481496112	-3.0177893109949423	-1.6054440352630792	-3.361298943501503	-3.345837871800249	-2.5145195738037436	-2.7379308111665104	-2.443680621748045	-1.8475332439809211	-2.2184068110102886	-2.660722182131874	-2.5243241748091387	-3.4894819207277608	-1.5524728918735016	-2.3871641675982973	-1.5857942868771229	-3.150796236619456	-1.318837512016759	-1.2065015395845715	-1.269690833941505	-2.357486239485369	-2.2116452241471016	-4.028530661453277	-2.0418500447381174	-2.191432095027478	-2.830765809785997	-2.7934143449201647	-1.3840380487028616	-2.481588892005104	-1.8263787270992529	-2.1477236725436444	-0.5378057257611728	-2.3832184490715247	-1.466797249709554	-2.123731674719672
1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	-2.959309389267849	-1.4896893803445233	-2.1026683447108963	-3.1525455172743904	-1.5660789037416287	-1.7809278746720367	-2.7940070806796715	-2.08136413661306	-3.6497987013588533	-2.596105377059727	-1.8940941241966096	-2.616725858617218	-1.3348037769766603	-0.22288051205086568	-2.0473024877912205	-2.200300062612452	-1.878160618917187	-2.158036011592959	-0.7585453240518797	-3.1156935428709014	-3.7806479718026473	-4.455082193708423	-2.2168208862150593	-2.182980598504364	-2.6766086483283793	-3.249431668022266	-0.982226333537914	-2.5644424573844202	-1.122282018583118	-3.3138585648377172	-3.1773477651422324	-0.8390172144746781	-3.004739241703259	-1.0176622480896624	1.1774441214670488	-2.117945116337241	-0.8764293833057819	-1.8573445896977026	-2.6312815009121695	-2.626734846024707	-1.6531696979061863	-2.2362404365379662	-2.8257394030258536	-2.162989729364285	-1.3999814329192335	-2.4152840255457493	-1.851524621347312	-0.5845723094352344	-1.8182539468573422	-2.2221240245381924	-1.2503611891802096	-0.8550265782235195	-1.7360999356119144	-3.2707881484809445	-2.490192569902705	-1.478766473490395	-1.4855866612352202	-2.43602060428231	-2.5929619073122208	-2.1215904244670645	-0.7993123585643079	-2.804358679230587	-2.7945781427685104	-2.819634644681905	-3.3638009812180427	-1.1250563418190422	-3.248589398388188	-2.0350327321774717	-1.0282968362834881	-2.129405731900801	-2.0695530710644547	-1.9950635961661467	-1.2584104258828583	-0.9742012614137132	-1.338841486355633	-3.4951495889189674	-1.6049965927658028	-0.3415698051395297	-1.1768176571321556	-1.547273472760264	-3.2189745757407424	-2.709949067632578	-2.335365095090329	-2.545153247787879	-3.0972224609909222	-2.692335194226583	-3.1594491516527694	-1.882559044547426	-2.6921677518486735	-1.7421211195068922	-1.7393389271124553	-1.946857821964712	-2.657809954444755	-0.22943702143594336	-1.3965817707885089	-2.4869786684354396	-3.641434180923757	-1.2527829770586663	-2.016219372114587	-1.6428665069370292	-2.8277126648118474	-2.0454094477180913	-1.910365354729516	-1.550944129403427	-1.3657284709070643	-1.2224490109270547	-2.207020955485958	-2.7236505975861305	-2.4550930883958304	-2.4746788220768403	-3.078703622617727	-2.5470489486550285	-1.4779166736178841	-1.91024139479175	-2.2360835007209388	-1.8718553567721372	-0.2993065822592037	-1.9860130663605053	-2.8415140903372227	-3.2811685807888367	-1.819139926487346	-0.8951035944910176	-1.6648515799336736	-3.2246590404725852	-1.7677945131738664	-1.9291614629271028	-2.390304198398921	-1.4607404951529621	-2.7172024014380707	-3.1002118440841295	-2.3452392514279907	0.2923317114883244	-2.6255886486523625	-1.4623600282237232	-0.6700581453119643	-1.7704261837266764	-1.2931167915945316	-3.1621655551959416	-1.9826219129941611	-0.7576679639457605	-1.723804913222571	-3.33531001591968	-1.957777234686116	-0.47214590860742894
10-heptadecenoate	-0.12758788525904974	-0.553973527342877	-0.44123465433482734	-0.28066281202243193	-0.5536579228485405	-0.6489682839098587	-0.2848812627164756	-0.42832629581754933	-0.10027487337905772	-0.22728788138191547	-0.3372631473339138	-0.021833087870389623	-0.29370507528324685	-0.49726509550135756	-0.16944505913024566	-0.33235438825007435	-0.7147629430534694	-1.0175487564665304	-0.7843704999667883	0.04038841275031857	0.11144908871954584	0.24609541147401526	-0.6498884015271362	-0.4000756665046943	-0.1910708515338646	0.1657269433192874	-0.7065029893885586	0.2395011150663824	-0.04921330656260681	0.08344038039088503	0.06335616277486178	-0.42195109488887717	0.06029040779161021	-1.1384214796945644	-1.2010025454968836	-0.37059654396345265	-0.4820258930725168	-0.4891493000417162	0.05810257410292907	-0.32866562404227806	-0.45769017118253563	-0.41319907274056145	-0.19335179638080513	-0.4452376181452622	-0.7959346676912562	-0.8619640131586648	-0.44079848762086304	-0.21970116657318073	-0.056572588473042806	-0.5627357394503503	-0.5535215005126117	-0.5763768966431045	-0.11496444254694715	0.032255060146506365	0.08334521019637164	-0.9303937395834858	-0.5015776591572785	-0.2277488399248604	-0.5028512105457692	-0.1400892473357951	-0.7646082587904471	-0.21005024930181593	0.06088915270674078	-0.11278782517133168	-0.047838828526766464	-1.1560795913740431	0.05337695156394884	-0.2552677649459332	-0.6865058955529106	-0.1350817320321629	-0.02373416286094243	-0.5590622273004815	-0.6839391277642628	-0.9022006672035343	-0.4206255218053099	0.2704931281283769	-0.6617949192473753	-0.9806648853174431	-0.40889983729573043	-0.6140948559648511	0.05025184728926457	0.060830504217538106	-0.13526599162381991	-0.09106510714444482	0.04017336054550569	-0.05288149644883333	0.05879287775448594	-0.2118030687186383	0.09029520341523423	-1.0601490010835437	0.08136939849949787	-0.2097152976276786	0.02296227280051255	-1.0850839011800046	-0.3299527009269356	-0.11921305411265637	0.304930320903682	-0.7807944009725861	-0.34529381424949745	-0.8355967237095154	-0.1593457347445597	-0.23107521137555942	-0.3665199081006514	-0.6072345267136998	-0.6381755060887997	-1.0278563453745935	-0.9098598026771709	-0.009201722365108633	-0.2733202576667626	0.0700107038652531	-0.4238363964429279	-0.10580746897601623	-1.1009051723724306	-0.6411007004550178	-0.6395732873832594	-0.6451100110463814	-1.1320703827519565	-0.33846253532850046	-0.010827143280769835	-0.16446475792358228	-0.7095957437374618	-1.3939720407191634	-0.25897265614060183	-0.1623173147337118	-0.11575034181587895	-1.014778515403446	-0.11701609962013748	-0.3415710037022919	0.14198455458691228	0.02971282153541832	-0.08954517342754209	-1.638240857580844	-0.15469314187862349	-0.5783620984116684	-0.9853162612529656	-0.43248144074892214	-0.4494927143653795	0.040355209087683086	-0.5513195923103433	-0.7226581916660703	0.07550595172447472	0.03483786703418845	0.11440330033136803	-0.9550369917865018
